app_id;pge_name;vst_time;pge_estimated_time;pge_type_id
1;accueil;48706;44206;4
1;formulaire;47202;30909;2
1;accueil;36909;29485;1
1;formulaire;27317;9746;3
1;formulaire;721;12148;4
1;article;20685;8625;4
1;article;13063;8094;4
1;accueil;36640;10682;3
1;informatif;486;13133;4
1;accueil;5018;44549;1
1;informatif;22923;2937;3
1;article;31299;19935;1
1;informatif;20651;11344;4
1;informatif;46179;27938;2
1;accueil;30403;41681;1
1;accueil;46353;44623;1
1;informatif;2272;37345;1
1;formulaire;22799;19720;4
1;formulaire;34529;15173;1
1;formulaire;21126;14118;3
1;accueil;22424;47805;4
1;informatif;48094;40866;2
1;formulaire;36877;12306;2
1;accueil;38876;11922;1
1;formulaire;33224;37177;4
1;informatif;7045;16255;3
1;formulaire;14696;17981;2
1;formulaire;7898;19656;3
1;accueil;32757;6307;3
1;accueil;49102;5811;4
1;article;23590;38585;4
1;formulaire;3723;29674;2
1;accueil;2482;38506;1
1;informatif;16916;47899;1
1;formulaire;48232;41070;2
1;informatif;46009;17555;4
1;accueil;44635;47273;1
1;informatif;37513;27605;3
1;article;12437;18152;3
1;formulaire;38351;40396;4
1;informatif;12991;30800;2
1;formulaire;27460;39713;4
1;formulaire;17547;11875;3
1;accueil;14773;232;3
1;accueil;45757;47391;4
1;informatif;19418;28189;1
1;informatif;43056;15661;2
1;formulaire;12119;37410;2
1;formulaire;27087;34314;2
1;formulaire;5017;38557;3
1;informatif;28791;30661;1
1;informatif;14287;7363;4
1;accueil;23440;16952;4
1;accueil;20695;38616;1
1;formulaire;11073;24440;3
1;article;39210;4850;2
1;article;43687;3020;3
1;accueil;12826;13101;4
1;formulaire;5806;40481;4
1;accueil;11705;16296;3
1;informatif;41438;22024;2
1;formulaire;16795;23617;1
1;informatif;24848;13132;2
1;accueil;44324;34022;2
1;formulaire;22691;7018;2
1;formulaire;9326;6929;2
1;article;33761;1831;1
1;informatif;6020;40804;3
1;informatif;12554;27131;4
1;accueil;8233;3692;3
1;article;41342;48014;3
1;formulaire;23244;31326;1
1;formulaire;18425;20738;3
1;article;22319;4783;1
1;informatif;48893;18593;1
1;article;13522;5001;1
1;informatif;19813;1387;1
1;accueil;47478;45233;2
1;formulaire;40681;17159;3
1;accueil;25105;19308;2
1;accueil;17363;4160;1
1;article;22411;34483;2
1;formulaire;2321;26423;4
1;accueil;23312;1484;4
1;article;18096;42489;2
1;formulaire;10779;38523;3
1;article;12972;29550;3
1;formulaire;2388;24246;2
1;formulaire;32869;5614;2
1;formulaire;34260;13263;3
1;formulaire;42738;33948;4
1;informatif;11859;2721;4
1;informatif;27361;28292;4
1;formulaire;47045;24141;2
1;article;36602;30855;4
1;informatif;4293;44925;3
1;accueil;8556;46864;2
1;formulaire;39912;36527;2
1;accueil;31686;49604;3
1;informatif;18844;23644;1
1;article;3168;20935;4
1;informatif;25705;45013;1
1;formulaire;28272;32714;3
1;formulaire;34462;32241;1
1;article;48477;30190;4
1;accueil;12504;42641;4
1;informatif;3072;37250;1
1;formulaire;43316;5266;1
1;informatif;40438;44984;4
1;accueil;36178;26135;3
1;accueil;39905;33063;4
1;informatif;40584;19325;4
1;article;21831;17361;1
1;informatif;43640;35203;3
1;formulaire;11750;39551;4
1;article;27660;31765;2
1;informatif;12977;22315;2
1;informatif;34171;24583;3
1;accueil;34928;44240;4
1;accueil;45840;33169;1
1;article;4138;28554;1
1;informatif;36839;7107;2
1;article;18896;5797;1
1;formulaire;9550;46016;1
1;article;23348;28133;4
1;accueil;45723;14668;2
1;formulaire;33240;31991;3
1;formulaire;30712;49146;1
1;accueil;48828;1629;2
1;informatif;35284;18292;1
1;formulaire;18476;5134;1
1;informatif;16253;27355;4
1;accueil;40515;36677;1
1;formulaire;36382;2876;4
1;article;30875;7767;1
1;informatif;6987;32270;1
1;accueil;17180;16893;4
1;accueil;49376;23079;3
1;informatif;18863;11873;3
1;accueil;40609;8709;3
1;informatif;1192;31634;2
1;informatif;25356;39143;2
1;informatif;4748;9684;2
1;informatif;6551;1617;4
1;article;22542;37491;1
1;accueil;17233;36581;4
1;formulaire;8951;5612;1
1;informatif;8646;23541;3
1;accueil;9445;12609;1
1;article;32972;19223;4
1;article;5954;26700;4
1;formulaire;11943;7710;3
1;informatif;20479;46115;4
1;accueil;26111;15877;4
1;formulaire;43160;41000;3
1;informatif;41965;14928;3
1;article;15518;16173;4
1;article;29894;49525;1
1;formulaire;35178;22197;1
1;informatif;45266;16823;2
1;formulaire;8932;38760;1
1;informatif;12058;11311;3
1;accueil;10555;9789;2
1;article;36699;38433;2
1;accueil;12022;34607;2
1;informatif;45903;3021;1
1;article;34387;42234;4
1;informatif;45777;45408;2
1;article;6976;20325;1
1;accueil;21726;49939;1
1;accueil;14501;13582;4
1;article;49120;24201;3
1;informatif;47466;15634;4
1;accueil;44284;41984;2
1;informatif;44826;8364;2
1;informatif;24054;9815;3
1;informatif;30147;28701;4
1;article;7347;37527;1
1;article;3579;20968;1
1;formulaire;17853;21358;3
1;accueil;3399;23597;4
1;formulaire;13161;34297;1
1;formulaire;14554;18300;3
1;informatif;20036;28663;4
1;informatif;32986;4227;2
1;formulaire;21884;6127;4
1;article;20334;26070;2
1;formulaire;23720;8634;4
1;formulaire;45173;23884;2
1;accueil;6701;28012;3
1;article;798;25757;2
1;informatif;1185;42975;2
1;informatif;41618;43304;4
1;article;19236;33371;3
1;informatif;29399;32393;3
1;accueil;44848;4436;3
1;formulaire;31499;46475;2
1;informatif;37801;23453;2
1;accueil;49902;6112;4
1;informatif;10947;16150;3
1;formulaire;2019;10114;4
1;accueil;37239;35429;2
1;article;15832;24367;1
1;accueil;13252;30392;3
1;article;11113;14280;1
1;accueil;30225;29092;2
1;formulaire;8914;14159;1
1;informatif;18300;38800;1
1;formulaire;8419;42511;4
1;article;23195;18212;1
1;informatif;32423;11633;1
1;formulaire;28400;8248;4
1;accueil;2350;10675;2
1;formulaire;3292;32422;3
1;informatif;15149;27165;3
1;formulaire;48359;1221;2
1;formulaire;32986;33151;4
1;accueil;14042;27744;2
1;informatif;8580;28758;3
1;informatif;18911;3451;4
1;article;45903;24641;2
1;article;5033;36606;3
1;informatif;17473;26461;3
1;accueil;14374;12618;4
1;accueil;26;49414;3
1;formulaire;34630;20901;1
1;formulaire;46203;1675;4
1;article;28528;43610;2
1;formulaire;28068;29510;4
1;informatif;30477;44397;1
1;accueil;46929;12321;3
1;accueil;4595;39075;3
1;informatif;31752;37109;3
1;informatif;21027;22339;1
1;informatif;19079;16947;2
1;article;13653;36444;1
1;informatif;11843;2540;1
1;article;8014;14907;2
1;informatif;35827;5601;1
1;informatif;38687;22877;2
1;informatif;34224;12883;2
1;informatif;33251;19690;2
1;accueil;43712;4581;4
1;informatif;30187;1501;4
1;informatif;48582;5173;1
1;article;15632;49325;2
1;informatif;6340;30431;1
1;article;19242;26699;4
1;formulaire;46536;22884;3
1;article;19536;27793;4
1;formulaire;16341;48818;2
1;formulaire;5162;30097;4
1;informatif;15710;14728;1
1;article;39877;38605;1
1;formulaire;46586;19049;1
1;informatif;27539;11704;4
1;formulaire;19591;32684;2
1;article;834;30298;3
1;formulaire;44417;14442;4
1;article;23143;11564;4
1;article;34850;12425;2
1;informatif;48267;35734;1
1;informatif;4369;45772;1
1;article;49761;47915;3
1;formulaire;43768;9548;1
1;informatif;20852;2602;2
1;accueil;46456;7634;3
1;article;6705;28379;2
1;article;23025;28220;2
1;article;49908;26871;2
1;formulaire;10610;19874;4
1;formulaire;5949;23865;2
1;formulaire;35877;21143;2
1;article;25723;22853;2
1;article;38213;34991;4
1;formulaire;20417;14647;2
1;accueil;32878;30911;1
1;informatif;45254;3141;2
1;article;9699;6008;4
1;informatif;27817;37416;2
1;formulaire;25189;30702;2
1;formulaire;46067;13982;2
1;article;13496;28937;2
1;formulaire;10607;42165;1
1;accueil;20625;48851;3
1;accueil;16871;20038;1
1;article;11484;25967;4
1;informatif;30960;8626;3
1;formulaire;26965;36280;1
1;article;3908;6179;1
1;article;12348;30833;3
1;accueil;49396;26939;3
1;article;6317;13483;4
1;article;5309;44796;1
1;informatif;10470;45455;4
1;informatif;1196;16090;2
1;article;22573;608;4
1;informatif;37830;47838;4
1;article;36001;28086;1
1;informatif;23852;13987;3
1;informatif;43097;46657;4
1;accueil;49259;26978;1
1;accueil;26807;38800;3
1;formulaire;636;28446;2
1;article;8233;21362;2
1;article;11463;26501;3
1;accueil;258;13583;2
1;formulaire;13620;5480;1
1;accueil;24410;27506;2
1;formulaire;19517;24056;2
1;formulaire;5909;36365;1
1;informatif;18774;15702;2
1;informatif;30381;17061;4
1;article;7755;40150;3
1;informatif;24451;16386;2
1;formulaire;46823;40116;3
1;informatif;21041;15957;1
1;accueil;22814;47107;1
1;formulaire;14634;19530;3
1;accueil;26194;20074;2
1;article;37594;26398;4
1;formulaire;437;1459;4
1;article;25228;39402;1
1;article;25299;47592;2
1;accueil;42642;27722;1
1;article;25539;35953;3
1;informatif;534;14353;1
1;formulaire;21082;24819;1
1;accueil;44650;19353;2
1;article;11940;28140;1
1;accueil;29210;27255;1
1;formulaire;43466;49876;3
1;informatif;32443;21542;2
1;accueil;7871;4277;4
1;article;16880;20904;1
1;formulaire;15619;30159;2
1;accueil;19109;34585;3
1;informatif;38931;4870;2
1;accueil;32893;28759;3
1;formulaire;9356;44437;3
1;informatif;9990;39361;4
1;article;41289;18933;1
1;article;19970;18173;4
1;accueil;8335;2076;1
1;accueil;23533;24140;4
1;accueil;21323;1241;1
1;article;29048;46825;2
1;accueil;30155;44929;3
1;article;26780;8;4
1;article;48383;1958;4
1;article;30;12760;3
1;formulaire;41521;38468;4
1;informatif;3417;21418;3
1;informatif;47482;39804;1
1;formulaire;39711;36324;1
1;informatif;28346;3195;2
1;accueil;46921;14531;1
1;informatif;29862;36562;3
1;accueil;38801;11095;3
1;formulaire;21272;32070;1
1;accueil;23711;4342;2
1;informatif;35927;32079;2
1;article;45944;7677;4
1;informatif;43274;17150;4
1;formulaire;12504;5681;3
1;article;15393;9020;3
1;formulaire;10194;28667;4
1;accueil;21780;24551;1
1;article;35520;39071;4
1;informatif;9678;11779;1
1;accueil;45101;27322;3
1;formulaire;45247;10210;1
1;informatif;16399;37756;3
1;informatif;1661;37027;3
1;accueil;22915;22397;4
1;informatif;32011;6429;4
1;accueil;15696;39265;3
1;article;34048;34254;1
1;informatif;13788;18857;4
1;article;5338;20759;2
1;formulaire;45038;19373;4
1;article;47032;44049;1
1;formulaire;32644;2742;2
1;formulaire;936;36169;1
1;accueil;25862;30418;1
1;accueil;17535;38606;1
1;accueil;29344;29331;3
1;article;31379;38397;1
1;article;47753;376;4
1;accueil;42134;24310;2
1;accueil;33516;14942;3
1;informatif;14035;1223;4
1;formulaire;17186;12448;2
1;formulaire;32175;46268;1
1;formulaire;14003;43634;1
1;formulaire;38692;33321;2
1;formulaire;31899;46065;4
1;formulaire;6628;44610;2
1;accueil;27748;12349;4
1;formulaire;42580;3157;1
1;informatif;49802;4609;1
1;article;35860;41150;2
1;formulaire;1705;16756;1
1;formulaire;18469;28307;3
1;accueil;24313;21104;1
1;article;19810;46967;3
1;informatif;7560;10028;3
1;accueil;8859;23768;1
1;article;7966;8862;1
1;informatif;8059;47074;1
1;article;36291;8212;1
1;informatif;3691;25372;2
1;informatif;36014;1897;1
1;accueil;44972;36763;3
1;accueil;35509;43775;3
1;article;40333;47195;2
1;informatif;9527;2356;4
1;formulaire;34080;23091;2
1;article;3808;9892;3
1;formulaire;24492;28799;4
1;accueil;8906;9780;3
1;formulaire;22172;31725;1
1;article;1482;32798;2
1;informatif;31965;15475;2
1;informatif;26629;47634;4
1;accueil;7151;43080;4
1;article;40955;4019;4
1;formulaire;26907;36216;2
1;accueil;9734;35383;4
1;accueil;22379;195;3
1;formulaire;44637;46059;4
1;article;31188;8519;3
1;article;7704;30671;2
1;article;38565;25916;4
1;article;48281;21590;4
1;accueil;41304;11950;4
1;article;44307;38942;1
1;accueil;20845;11544;2
1;informatif;46665;37831;3
1;accueil;35274;33889;4
1;accueil;9722;26031;3
1;informatif;17802;39895;1
1;accueil;19417;35334;4
1;formulaire;41775;18435;3
1;article;43114;112;1
1;informatif;37308;4880;2
1;informatif;48562;27806;2
1;informatif;42637;34575;2
1;informatif;47042;667;3
1;formulaire;28184;24608;3
1;accueil;18011;44567;2
1;informatif;7581;40545;3
1;accueil;43171;5290;4
1;informatif;41085;17565;4
1;informatif;16631;8833;3
1;informatif;49443;34912;4
1;accueil;25368;22703;2
1;informatif;9368;18930;3
1;formulaire;45;12799;3
1;formulaire;47271;20939;3
1;accueil;35137;38045;3
1;article;22853;10383;3
1;accueil;10313;12458;4
1;formulaire;35586;10803;1
1;informatif;27678;17022;1
1;accueil;6359;1218;4
1;informatif;8716;43709;1
1;accueil;16444;7161;2
1;accueil;35452;6598;4
1;formulaire;26900;49564;2
1;accueil;31676;37308;4
1;informatif;16949;16734;3
1;informatif;3074;9499;2
1;informatif;12121;37785;2
1;accueil;11538;46868;1
1;informatif;4306;11527;2
1;formulaire;48103;49864;2
1;informatif;25401;25568;2
1;article;43346;37133;3
1;accueil;16418;20357;3
1;formulaire;13249;35383;2
1;informatif;48340;22952;2
1;formulaire;14723;35874;4
1;informatif;9321;42858;3
1;article;49034;46460;2
1;informatif;3879;28568;3
1;formulaire;45435;28669;3
1;accueil;31676;8545;2
1;article;32295;39338;4
1;article;15201;1008;4
1;formulaire;23637;33469;4
1;informatif;47854;28976;2
1;article;5484;35455;2
1;accueil;26788;14923;3
1;accueil;18735;31674;2
1;article;49424;44513;2
1;informatif;28531;1542;1
1;informatif;17895;49707;4
1;informatif;37937;1710;4
1;article;25163;47580;1
1;formulaire;5812;13661;3
1;formulaire;41683;28183;1
1;accueil;16853;33737;4
1;informatif;5287;31982;4
1;accueil;43025;17800;4
1;informatif;4194;17805;1
1;article;26482;16662;4
1;informatif;16013;37633;1
1;accueil;41637;18059;2
1;accueil;29381;37742;2
1;formulaire;40794;27920;2
1;accueil;3349;26763;1
1;formulaire;6814;39900;1
1;accueil;12426;10503;1
1;article;24368;41827;4
1;formulaire;30607;14978;2
1;informatif;42224;40864;3
1;formulaire;7263;4374;4
1;article;18015;46;3
1;article;4855;9538;1
1;accueil;28238;24780;3
1;article;12390;34266;3
1;formulaire;15946;48516;4
1;formulaire;27255;2743;4
1;informatif;31142;10145;1
1;article;24380;43119;1
1;informatif;33825;49339;2
1;formulaire;4290;31719;1
1;article;47980;9145;2
1;formulaire;8838;43350;4
1;informatif;37309;23015;1
1;formulaire;25951;32773;2
1;accueil;6691;4327;3
1;accueil;42874;29885;4
1;informatif;34118;37033;4
1;informatif;27428;22995;2
1;article;8963;1975;4
1;accueil;41984;41798;3
1;informatif;1839;46151;2
1;article;32083;4180;2
1;formulaire;28582;11249;4
1;formulaire;47629;21179;3
1;article;16556;12052;4
1;informatif;43186;32546;2
1;informatif;41778;43012;2
1;article;30101;48579;1
1;informatif;10983;21451;4
1;article;45484;17204;1
1;informatif;12891;22850;1
1;informatif;21508;29360;1
1;formulaire;35752;36123;4
1;informatif;30322;40096;3
1;informatif;34903;13948;1
1;article;29336;34716;2
1;accueil;13449;43192;3
1;accueil;8702;17571;1
1;informatif;42504;4295;3
1;formulaire;18593;36463;3
1;article;42934;9554;4
1;informatif;35360;38790;1
1;formulaire;48822;36204;1
1;formulaire;21373;20561;2
1;informatif;18714;46382;1
1;informatif;39702;15451;4
1;formulaire;11236;2798;2
1;article;3927;10886;2
1;informatif;48867;22818;2
1;accueil;13090;40235;2
1;accueil;11689;47134;2
1;article;47373;8560;4
1;accueil;32936;43968;1
1;accueil;10248;26922;3
1;accueil;46780;599;2
1;article;18429;44505;2
1;informatif;33295;11548;2
1;formulaire;35866;46455;3
1;article;12583;5874;1
1;informatif;41640;5357;2
1;formulaire;36265;49335;2
1;article;36483;34269;1
1;accueil;35950;39009;3
1;informatif;4739;27181;1
1;formulaire;6656;28809;1
1;formulaire;42262;49290;1
1;article;20522;49677;4
1;article;20548;18127;4
1;formulaire;30710;17638;4
1;formulaire;15158;33133;1
1;informatif;23225;33881;4
1;informatif;31811;44064;3
1;accueil;17685;26775;3
1;formulaire;35172;34070;3
1;formulaire;23393;16216;1
1;formulaire;438;30000;4
1;article;28584;24847;1
1;formulaire;20716;19168;2
1;informatif;46585;25035;4
1;informatif;34684;49464;2
1;formulaire;28773;47547;2
1;article;15794;36966;1
1;accueil;23108;22005;3
1;formulaire;10857;24923;2
1;accueil;35477;34150;2
1;accueil;32870;26458;3
1;informatif;6711;13374;1
1;article;25428;28977;3
1;article;41683;49565;1
1;accueil;29513;39196;4
1;informatif;2309;22593;4
1;informatif;7614;13338;2
1;formulaire;33464;48838;4
1;article;12705;21097;2
1;accueil;39658;34391;3
1;article;16228;17392;3
1;article;35320;19411;2
1;accueil;6655;21337;3
1;article;22170;10935;4
1;article;9475;25746;1
1;article;25355;32652;2
1;accueil;15900;35507;1
1;informatif;45491;29360;1
1;formulaire;44859;44288;1
1;article;41223;6535;4
1;informatif;25391;5223;2
1;article;37944;22081;4
1;article;19420;48814;2
1;article;48025;39540;4
1;accueil;44333;37208;4
1;accueil;23798;28698;1
1;article;30471;34140;1
1;article;26395;19765;4
1;article;37836;39899;4
1;accueil;38454;8869;3
1;accueil;7735;26515;1
1;informatif;30774;8714;1
1;article;3875;15697;3
1;article;21832;49728;1
1;accueil;3945;14812;3
1;formulaire;16882;45087;1
1;formulaire;21073;49126;2
1;accueil;20327;7621;1
1;formulaire;12696;44202;1
1;article;28242;49394;4
1;informatif;3588;44211;4
1;formulaire;2848;21994;1
1;formulaire;32285;10409;2
1;formulaire;40724;20457;1
1;formulaire;28960;23281;3
1;article;14154;36894;2
1;formulaire;44253;33101;4
1;informatif;997;18232;3
1;formulaire;27394;48568;2
1;formulaire;13494;37848;3
1;accueil;41509;8076;3
1;article;19993;4350;1
1;formulaire;26192;21471;2
1;formulaire;49017;26293;3
1;formulaire;4213;47216;4
1;article;21458;11769;3
1;informatif;48638;3125;2
1;formulaire;41859;33141;1
1;formulaire;5835;45287;2
1;formulaire;46837;20589;3
1;informatif;44944;22056;2
1;formulaire;17824;14580;3
1;informatif;15029;7275;2
1;accueil;27445;31042;4
1;informatif;28216;16987;2
1;article;7606;34512;4
1;accueil;25116;33577;2
1;accueil;7646;46161;1
1;article;9241;980;2
1;article;32412;355;1
1;accueil;10180;21686;2
1;formulaire;20353;4308;3
1;article;19983;3875;3
1;accueil;36857;10789;1
1;accueil;8914;23911;1
1;formulaire;3799;723;1
1;formulaire;37955;36196;2
1;accueil;18973;18788;1
1;accueil;1956;1539;3
1;formulaire;44823;26131;4
1;formulaire;29664;7695;2
1;informatif;40450;49417;1
1;informatif;46043;142;3
1;article;9780;13098;4
1;accueil;31553;12880;1
1;formulaire;14900;46863;2
1;formulaire;28086;5050;3
1;formulaire;45769;38737;1
1;informatif;25813;4454;3
1;informatif;6655;49527;4
1;informatif;31278;39092;2
1;formulaire;4629;13967;3
1;accueil;32949;41275;2
1;accueil;35677;41511;4
1;formulaire;43553;13030;2
1;article;4710;25483;2
1;article;45619;650;2
1;article;19731;4324;1
1;accueil;3260;12588;3
1;formulaire;19251;3369;4
1;informatif;16703;45705;4
1;informatif;20364;15289;4
1;informatif;23292;347;4
1;accueil;28303;36773;4
1;informatif;25183;26417;1
1;formulaire;7262;10322;1
1;accueil;28000;3822;1
1;formulaire;23896;23037;2
1;accueil;28708;32857;1
1;article;11838;27638;4
1;formulaire;35499;48772;4
1;informatif;41079;8129;4
1;accueil;5733;32625;4
1;article;18668;37166;4
1;informatif;14793;33210;1
1;accueil;17361;25344;4
1;informatif;7686;45944;3
1;accueil;23179;41291;1
1;accueil;45391;47484;4
1;article;2795;11620;4
1;article;35840;25929;2
1;accueil;41126;40021;2
1;accueil;36802;15380;2
1;formulaire;45688;30062;2
1;accueil;19797;41314;2
1;accueil;28369;32588;4
1;accueil;43763;17402;4
1;informatif;46536;1978;2
1;accueil;14125;43869;2
1;accueil;18103;17726;3
1;article;13833;15956;4
1;informatif;27151;16360;1
1;article;45762;42579;4
1;informatif;23447;4086;4
1;article;67;41081;2
1;accueil;20160;28703;2
1;informatif;34422;24634;1
1;informatif;9012;47997;2
1;accueil;49934;11533;1
1;informatif;19525;21756;3
1;informatif;31614;8148;4
1;accueil;17413;4241;1
1;article;49828;27335;3
1;accueil;36239;8574;2
1;informatif;22422;34087;1
1;article;13297;18802;2
1;article;45584;30247;4
1;informatif;7899;35611;1
1;article;1952;22467;2
1;accueil;14634;18110;2
1;article;12092;20015;3
1;accueil;46868;38025;2
1;article;24644;47286;3
1;accueil;18296;24679;1
1;accueil;12424;2330;3
1;article;38295;16057;3
1;accueil;17830;4935;4
1;accueil;28710;42254;2
1;article;11040;26269;2
1;article;27865;45504;2
1;accueil;32587;3716;1
1;informatif;17052;2415;3
1;accueil;41568;28460;1
1;informatif;30506;38461;3
1;formulaire;10801;28196;4
1;formulaire;42864;42594;4
1;article;5513;24986;1
1;informatif;40933;39336;3
1;article;29266;7623;2
1;formulaire;1048;12528;3
1;informatif;6072;5900;4
1;article;36945;22502;4
